Course,Section,Instructor,A+,A,A-,B+,B,B-,C+,C,C-,D+,D,D-,F,Other,GPA,TermCode
MUS100Y, A,Lytle Stephen C.,0,28,0,0,0,0,0,0,0,0,0,0,0,0,4,201110
MUS101, A,Schillinger Christin M.,0,3,4,1,3,0,1,2,1,0,0,0,1,1,2.94,201110
MUS101, B,Phillips Gregory L.,0,5,1,0,3,2,0,0,0,0,0,0,1,0,3.18,201110
MUS101, C,Cluett Seth,1,2,7,3,1,1,1,0,1,0,0,0,0,2,3.38,201110
MUS135, A,Kernodle Tammy L.,12,25,48,21,20,22,5,3,4,3,2,0,2,7,3.26,201110
MUS140, A,Morales-Matos Jaime,0,0,0,0,0,0,0,0,0,0,0,0,0,125,0,201110
MUS142B, A,Thomas Robert J.,0,3,1,5,0,1,0,0,0,0,0,0,0,1,3.49,201110
MUS151, A,Chang Pansy Y.,0,6,0,0,5,0,0,0,0,0,0,0,1,1,3.25,201110
MUS151, B,Morales-Matos Jaime,0,9,1,1,2,0,0,0,0,0,0,0,0,0,3.77,201110
MUS151, C,Chang Pansy Y.,0,2,5,1,2,3,0,0,0,0,0,0,0,0,3.38,201110
MUS160, A,Tan Siok L.,0,3,2,2,0,0,3,0,0,0,0,0,0,0,3.29,201110
MUS160, B,Tan Siok L.,1,5,2,1,1,0,0,0,0,0,0,0,0,0,3.77,201110
MUS175, A,Delzell Judith K.,0,12,2,3,0,0,0,0,0,0,0,0,0,1,3.84,201110
MUS175, B,Slagowski Joshua S.,5,5,1,0,3,0,0,0,0,0,0,0,0,0,3.76,201110
MUS181, A,van der Merwe Ann E.,0,18,4,6,2,3,1,0,1,0,1,0,1,2,3.4,201110
MUS181, B,van der Merwe Ann E.,1,33,5,0,0,1,0,0,0,0,0,0,0,2,3.93,201110
MUS181, C,van der Merwe Ann E.,1,22,5,1,1,1,0,0,0,0,1,0,0,3,3.77,201110
MUS185, A,Tanner Christopher G.,0,17,10,6,24,7,6,9,2,1,1,0,2,2,2.98,201110
MUS185, B,Garcia Thomas G.,1,11,14,18,46,14,7,8,1,0,4,0,0,9,3.01,201110
MUS201, A,Davis Glen R.,0,21,0,0,0,0,0,0,0,0,0,0,0,0,4,201110
MUS201, B,Boge Claire L.,0,6,0,0,5,0,0,0,0,0,0,0,0,0,3.55,201110
MUS232A, A,Slagowski Joshua S.,2,6,4,0,3,0,0,0,0,0,0,0,0,0,3.72,201110
MUS234A, A,Mitchell Brenda S.,0,3,5,2,1,0,0,0,0,0,0,0,0,0,3.65,201110
MUS235, A,Jones Jeremy,11,7,8,1,0,0,0,0,0,0,0,0,0,0,3.89,201110
MUS251, B,Morales-Matos Jaime,1,12,2,2,1,0,0,0,0,0,0,0,2,0,3.45,201110
MUS251, C,Chang Pansy Y.,1,3,1,0,1,1,0,2,0,0,0,1,0,1,3.01,201110
MUS266E, A,Edwards Kay L.,3,18,0,0,2,0,0,1,0,0,0,0,0,0,3.83,201110
MUS266E, B,Edwards Kay L.,1,23,0,0,0,0,0,0,0,0,0,0,0,0,4,201110
MUS266E, C,Lee Robert E.,1,14,0,0,0,0,0,0,0,0,0,0,0,0,4,201110
MUS275, A,Lee Robert E.,1,9,0,0,0,0,0,0,0,0,0,0,0,0,4,201110
MUS275, B,Slagowski Joshua S.,4,5,1,2,0,0,0,0,0,0,0,0,0,0,3.86,201110
MUS285, A,Kernodle Tammy L.,4,5,3,2,3,2,1,0,3,0,0,0,0,0,3.28,201110
MUS287, A,Kernodle Tammy L.,1,4,11,5,2,4,1,5,0,0,2,0,0,1,3.09,201110
MUS302, A,Boge Claire L.,0,4,3,2,1,0,0,0,0,0,0,0,0,1,3.67,201110
MUS303, A,Cluett Seth,0,3,6,2,1,0,0,0,0,0,0,0,0,1,3.65,201110
MUS311, A,van der Merwe Ann E.,0,11,5,6,5,2,1,8,2,3,4,0,2,2,2.7,201110
MUS352, A,Speck Gary A.,0,6,0,1,6,0,0,1,0,0,1,1,0,0,3.06,201110
MUS352, B,Speck Gary A.,0,6,3,0,4,0,1,1,1,0,0,0,0,0,3.32,201110
MUS356,ZA,Edwards Kay L.,0,3,6,1,1,0,0,0,0,0,0,0,0,0,3.68,201110
MUS358, A,Lytle Stephen C.,0,14,4,3,0,0,0,0,0,0,0,0,0,0,3.84,201110
MUS451, A,Davis Glen R.,0,11,0,0,0,0,0,0,0,0,0,0,0,0,4,201110
MUS456, A,Acord Laura A.,0,6,0,0,4,1,0,0,0,0,0,0,0,0,3.52,201110
MUS475, A,Mitchell Brenda S.,0,7,6,2,1,0,0,0,0,0,0,0,1,0,3.52,201110
MUS590, A,Garcia Thomas G.,0,4,5,1,3,0,0,0,0,0,0,0,1,0,3.34,201110
MUS599D, A,Edwards Kay L.,0,9,0,0,1,0,0,0,0,0,0,0,0,0,3.9,201110
MUS630C, A,Averbach Ricardo F.,0,12,0,0,0,0,0,0,0,0,0,0,0,0,4,201110
MUS630G, A,Speck Gary A.,0,11,0,0,1,1,0,0,0,0,0,0,0,0,3.82,201110
MUS661, A,Boge Claire L.,0,8,1,0,1,0,0,0,0,0,0,0,0,0,3.87,201110
NSC101, B,English Timothy P.,1,3,6,8,6,3,0,2,1,0,0,0,0,2,3.21,201110
NSC102, B,Livermore David A.,0,2,1,5,2,1,0,0,0,0,0,2,0,1,2.95,201110
NSC110, A,Livermore David A.,0,28,0,0,1,0,0,0,0,0,0,0,0,3,3.97,201110
NSC210, A,English Timothy P.,11,6,1,1,0,0,0,0,0,0,0,0,0,2,3.95,201110
NSC211, A,Blair Charles R.,0,5,2,2,3,0,0,0,0,0,0,0,0,0,3.58,201110
NSC211, B,Blair Charles R.,0,2,2,3,4,0,0,0,0,0,0,0,0,3,3.39,201110
NSC302, A,Bond Daniel B.,0,9,0,1,0,2,0,0,0,0,0,0,0,0,3.73,201110
NSC310, A,Young Joleen M.,0,16,1,0,0,0,0,0,0,0,0,0,0,0,3.98,201110
NSC311, A,Young Joleen M.,1,13,5,4,5,0,0,0,0,0,0,0,0,0,3.67,201110
NSC410, A,Bond Daniel B.,9,3,0,1,0,0,0,0,0,0,0,0,0,0,3.95,201110
PCE201, A,Keller D. Steven,1,1,4,4,1,2,0,1,0,0,0,0,0,1,3.31,201110
PCE204, A,Kerr Lei L.,1,1,3,2,2,1,1,0,0,0,1,0,0,1,3.14,201110
PCE219, A,Coffin Douglas W.,1,3,6,2,7,3,1,3,1,1,0,0,0,1,3.04,201110
PCE313, B,Yousefi Moshirabad Azizeh,2,3,2,4,0,2,1,0,0,0,0,0,0,1,3.45,201110
PCE314, A,Coffin Douglas W.,0,2,0,1,2,1,0,3,1,1,0,1,0,2,2.48,201110
PCE341, A,Modirrousta Mostafa,0,6,0,1,0,1,1,0,0,0,0,0,0,2,3.59,201110
PCE403, B,Yousefi Moshirabad Azizeh,5,5,1,2,3,1,0,0,0,1,0,0,0,0,3.52,201110
PCE405, A,Almquist Catherine,0,4,3,2,6,0,4,2,0,0,1,0,0,0,3,201110
PCE414, A,Kerr Lei L.,0,4,1,2,7,3,1,0,0,0,1,0,1,1,2.94,201110
PCE416, A,Thrash Marvin E.,0,11,0,0,0,0,0,0,0,0,0,0,1,0,3.67,201110
PCE451, A,Lalvani Shashi B.,0,5,0,2,2,0,0,1,0,0,0,0,0,0,3.46,201110
PCE451, B,Lalvani Shashi B.,0,1,0,1,3,2,3,2,0,0,0,0,0,0,2.72,201110
PCE471, A,Almquist Catherine,0,4,9,6,5,1,3,0,1,0,0,0,0,0,3.29,201110
PCE482, A,Thrash Marvin E.,0,19,0,0,4,0,0,0,0,0,0,0,0,0,3.83,201110
PCE600, A,Lalvani Shashi B.,0,9,0,0,0,0,0,0,0,0,0,0,0,1,4,201110
PCE611, A,Lalvani Shashi B.,1,3,0,3,1,0,1,0,0,0,0,0,0,1,3.47,201110
PHL101, A,Momeyer Richard W.,0,5,1,1,3,3,1,6,2,0,1,0,2,0,2.51,201110
PHL101H, A,Momeyer Richard W.,0,6,6,1,5,1,0,0,0,0,0,0,0,0,3.54,201110
PHL104, A,Fennen Keith G.,0,2,4,4,9,2,4,2,3,0,0,0,1,2,2.8,201110
PHL104, B,Fennen Keith G.,0,1,5,5,8,2,4,0,1,0,0,0,3,5,2.73,201110
PHL105, A,Seidel Asher,0,4,2,6,11,3,0,2,0,0,0,1,0,1,3.07,201110
PHL131, A,Pohlhaus Gaile,0,1,2,7,9,3,2,4,1,0,1,0,2,1,2.65,201110
PHL180A, A,Miller Elaine P.,0,7,7,5,1,0,0,0,0,0,0,0,0,0,3.67,201110
PHL221, A,Schuller Peter M.,0,0,1,2,4,2,3,4,1,0,0,0,1,4,2.46,201110
PHL263, A,McKenna William R.,0,1,2,6,4,3,1,1,0,0,0,0,0,1,3.09,201110
PHL273, A,Seidel Asher,0,14,7,5,11,4,4,14,0,0,2,0,1,21,2.93,201110
PHL301, A,Massie Pascal,0,2,2,4,3,9,2,1,0,0,2,1,0,1,2.74,201110
PHL301H, A,Massie Pascal,0,1,6,7,3,1,0,1,0,0,0,0,0,0,3.32,201110
PHL311, A,Schuller Peter M.,2,0,2,4,1,2,0,2,0,0,0,0,0,0,3.15,201110
PHL375, A,Momeyer Richard W.,1,4,3,0,2,3,1,0,1,0,0,0,0,4,3.28,201110
PHL390, A,Miller Elaine P.,0,0,1,6,3,2,3,1,1,0,0,0,1,1,2.69,201110
PHL410T, A,McKenna William R.,0,1,4,1,2,1,1,1,0,0,0,0,0,0,3.19,201110
PHL430P, A,Schuller Peter M.,1,2,2,0,1,2,2,0,0,0,0,0,1,1,2.95,201110
PHLF110, A,McKenna William R.,0,3,5,3,3,3,2,0,1,0,0,0,0,0,3.19,201110
PHY101, A,Yarrison-Rice Jan M.,0,16,0,0,55,0,0,33,0,0,10,0,4,20,2.58,201110
PHY103, A,Clemens James P.,0,11,4,0,3,0,0,1,0,0,0,0,0,0,3.67,201110
PHY103, B,Clemens James P.,1,7,3,1,2,1,0,0,0,0,0,0,1,0,3.44,201110
PHY103, C,Clemens James P.,0,0,0,2,10,1,0,1,0,0,0,0,0,3,2.95,201110
PHY103, D,Clemens James P.,0,7,0,4,6,0,0,0,0,0,0,0,0,2,3.48,201110
PHY111, A,Alexander Stephen G.,3,18,23,15,22,16,8,11,7,3,0,1,3,3,2.96,201110
PHY118, A,Schroeder Tom C.,0,9,2,1,31,0,1,19,0,1,6,1,1,7,2.61,201110
PHY118, B,Schroeder Tom C.,0,1,0,0,7,0,1,6,0,0,0,0,1,4,2.46,201110
PHY121, A,Freamat Mario V.,2,16,25,7,18,17,8,10,3,0,2,0,0,5,3.08,201110
PHY131, A,Church Christopher R.,0,5,7,8,7,5,5,0,0,0,0,0,1,1,3.11,201110
PHY171,BN,Freamat Mario V.,0,2,0,2,4,1,0,1,0,0,0,0,0,0,3.13,201110
PHY180A, A,Rauckhorst William H.,6,6,7,2,1,1,0,0,0,0,0,0,0,0,3.75,201110
PHY181, A,Beer Christopher P.,0,9,6,12,17,7,8,8,2,1,2,1,5,4,2.69,201110
PHY181, B,Alexander Stephen G.,1,7,4,9,8,10,5,13,6,7,3,0,5,9,2.4,201110
PHY181F, A,Marcum S. Douglas,2,2,1,2,1,3,1,8,3,0,0,0,2,1,2.43,201110
PHY181F, B,Marcum S. Douglas,2,5,6,4,5,2,1,5,1,0,0,0,0,1,3.15,201110
PHY181F, C,Houk T. William,0,4,1,3,2,7,2,4,1,0,2,0,0,5,2.72,201110
PHY181F, D,Houk T. William,1,2,3,1,2,3,0,4,2,0,4,0,0,4,2.54,201110
PHY181F, E,Beer Christopher P.,0,2,2,3,6,3,2,6,0,2,3,0,1,0,2.45,201110
PHY182, A,Bayram Burcin S.,2,7,1,4,0,1,3,4,3,1,0,0,1,2,2.85,201110
PHY182, B,Church Christopher R.,3,1,1,3,4,1,1,3,6,0,2,0,3,3,2.31,201110
PHY183,AJ,Blue Jennifer M.,0,6,0,0,4,0,0,0,0,0,0,0,0,0,3.6,201110
PHY183,BA,Blue Jennifer M.,0,3,6,0,0,0,0,0,0,0,0,0,1,0,3.42,201110
PHY183,BN,Blue Jennifer M.,0,2,4,3,0,1,0,0,0,0,0,0,0,0,3.54,201110
PHY183L,CA,Blue Jennifer M.,0,4,3,1,4,1,0,0,1,0,0,0,0,3,3.34,201110
PHY183L,CB,Blue Jennifer M.,0,1,3,5,6,2,1,1,0,0,0,0,0,1,3.12,201110
PHY183L,CC,Blue Jennifer M.,0,2,10,3,1,0,0,0,0,0,0,0,0,2,3.62,201110
PHY183L,CD,Blue Jennifer M.,0,1,5,3,6,4,1,0,0,0,0,0,0,0,3.18,201110
PHY183L,CE,Blue Jennifer M.,0,1,3,4,5,2,0,1,0,0,1,0,1,1,2.87,201110
PHY183L,CF,Blue Jennifer M.,0,5,2,4,0,1,1,4,0,0,0,0,1,1,2.98,201110
PHY183L,CG,Blue Jennifer M.,0,8,2,2,3,0,2,1,0,0,0,0,0,2,3.42,201110
PHY183L,CH,Blue Jennifer M.,0,0,5,7,1,1,0,1,0,0,0,0,0,3,3.29,201110
PHY183L,CI,Blue Jennifer M.,0,1,6,4,3,0,0,0,0,0,0,0,1,3,3.23,201110
PHY183L,CJ,Blue Jennifer M.,0,2,5,8,1,1,2,1,0,0,0,0,0,0,3.26,201110
PHY183L,CK,Blue Jennifer M.,0,8,4,2,2,1,0,0,0,0,0,0,0,2,3.65,201110
PHY183L,CL,Blue Jennifer M.,0,2,5,1,5,4,1,0,0,0,0,0,0,2,3.22,201110
PHY183L,CM,Blue Jennifer M.,0,1,5,1,4,3,0,3,0,0,0,0,1,1,2.88,201110
PHY183L,CN,Blue Jennifer M.,0,1,2,2,3,1,0,1,0,0,1,0,1,0,2.73,201110
PHY183L,CO,Blue Jennifer M.,0,7,10,0,1,1,0,0,0,0,0,0,0,1,3.72,201110
PHY183L,CP,Blue Jennifer M.,0,2,5,4,3,3,0,0,0,0,0,0,0,1,3.34,201110
PHY184, B,Jaeger Herbert,0,5,1,0,5,1,1,3,0,0,0,0,0,1,3.11,201110
PHY184, C,Jaeger Herbert,0,7,3,4,4,0,1,0,0,0,0,0,0,0,3.51,201110
PHY184, D,Jaeger Herbert,0,3,1,1,4,2,1,2,0,0,0,0,1,2,2.85,201110
PHY185, A,Marcum S. Douglas,0,12,1,0,0,0,0,0,1,0,1,0,0,0,3.63,201110
PHY211, A,Blue Jennifer M.,0,4,5,0,1,0,1,0,1,0,0,0,0,1,3.46,201110
PHY291, A,Eid Khalid F.,2,2,3,2,4,0,2,4,3,0,0,0,1,0,2.76,201110
PHY293, A,Yarrison-Rice Jan M.,0,2,4,1,0,0,0,1,1,0,0,0,1,0,2.98,201110
PHY293, B,Yarrison-Rice Jan M.,0,3,2,0,3,0,0,1,0,0,0,0,0,1,3.38,201110
PHY341, A,Rice Perry R.,4,7,0,0,5,1,0,2,0,0,0,0,0,1,3.46,201110
PHY400, A,Blue Jennifer M.,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,201110
PHY437, A,Urayama Paul K.,1,2,1,1,3,1,0,1,0,0,0,0,0,0,3.27,201110
PHY500, A,Blue Jennifer M.,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,201110
POL101, A,Haney Patrick J.,1,5,12,17,13,9,12,7,2,1,1,0,1,7,2.9,201110
POL101, B,Vanderbush Walter,0,2,11,7,20,10,2,7,4,0,2,1,3,5,2.71,201110
POL101, C,Marshall Bryan W.,0,5,6,2,5,6,0,3,1,0,0,1,0,0,3.05,201110
POL102, A,Berdieva Dilchoda N.,0,3,7,10,4,7,1,6,0,1,3,0,0,0,2.87,201110
POL102, B,Berdieva Dilchoda N.,1,3,15,10,1,12,5,2,2,0,0,0,0,0,3.11,201110
POL104,TA,Thomas Randi M.,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,201110
POL111,TA,Simpson Yvette R.,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,201110
POL142, A,Jones Augustus J.,7,7,5,7,15,1,7,4,0,0,1,0,1,6,3.1,201110
POL201, A,Barilleaux Ryan J.,2,17,9,10,10,4,3,1,2,0,0,0,0,0,3.37,201110
POL201, B,Danoff Brian F.,0,4,14,8,17,6,4,9,3,2,1,0,0,4,2.9,201110
POL201H, A,DeLue Steven M.,1,5,1,3,3,0,0,1,2,0,0,0,0,1,3.25,201110
POL221, B,Sharafutdinova Gulnaz,1,3,6,6,3,2,2,3,3,0,2,0,1,3,2.82,201110
POL221, D,Dawisha Adeed,1,8,8,14,6,11,6,1,4,3,0,4,4,5,2.7,201110
POL241, A,Brown Clyde,1,4,2,8,7,14,6,5,2,1,1,1,0,1,2.75,201110
POL241, B,Schneider Monica C.,0,11,11,3,27,6,2,4,1,0,0,0,3,2,3.03,201110
POL241, C,O'Bryan Diana L.,2,11,4,2,3,3,0,2,0,0,0,0,0,1,3.5,201110
POL241, D,Orndorff Harold N.,4,5,7,8,2,2,0,0,1,0,0,0,1,1,3.38,201110
POL241, E,Kelley Christopher S.,0,10,3,7,6,7,5,7,4,0,1,1,1,0,2.79,201110
POL261, A,Dudas Andrew M.,0,8,3,7,22,8,3,12,6,0,1,0,4,2,2.65,201110
POL271, A,Saine Abdoulaye,10,19,24,5,6,1,0,1,0,0,0,0,0,0,3.7,201110
POL271, B,Rothgeb John M.,0,15,4,5,27,3,2,12,2,0,1,0,2,0,2.92,201110
POL271, C,Doty Daniel J.,2,1,1,0,2,3,3,2,0,0,0,1,1,1,2.59,201110
POL271, D,Mitakides Katherine W.,0,0,2,1,4,9,4,2,1,0,1,0,0,2,2.62,201110
POL306, A,Russo Philip A.,0,9,2,4,11,5,1,6,2,0,2,0,0,1,2.92,201110
POL331, A,Ganev Venelin I.,0,3,8,4,2,2,0,5,0,0,0,0,0,2,3.18,201110
POL333,UA,Mason Warren L.,0,4,0,5,16,3,0,1,2,0,0,0,0,0,3.03,201110
POL335, A,Arnold Walter,1,2,2,3,6,3,0,2,0,0,0,0,0,1,3.13,201110
POL336, A,Dawisha Adeed,0,1,4,7,5,9,8,4,2,0,0,0,0,0,2.78,201110
POL338, A,Saine Abdoulaye,0,1,10,18,6,6,0,1,0,0,0,0,0,0,3.25,201110
POL343, A,Barilleaux Ryan J.,3,13,12,1,7,12,0,2,0,0,0,0,0,1,3.38,201110
POL346, A,Good Martha H.,0,30,0,1,0,0,0,0,0,0,0,0,0,0,3.98,201110
POL352, B,Marlowe Melanie M.,1,3,5,1,14,0,0,5,1,0,1,0,1,5,2.89,201110
POL352H, A,Jones Augustus J.,3,2,3,7,1,0,0,0,0,0,2,0,0,1,3.29,201110
POL353, A,Marlowe Melanie M.,0,5,7,4,10,6,2,8,1,0,1,0,0,0,2.92,201110
POL353, B,Marlowe Melanie M.,0,2,4,3,6,2,5,4,1,2,1,0,1,2,2.61,201110
POL356, A,Kelley Christopher S.,0,4,3,8,18,1,1,3,0,0,0,0,0,2,3.12,201110
POL362, A,Morris Mark H.,0,6,5,6,6,6,2,3,2,1,2,0,3,2,2.71,201110
POL373, A,Rothgeb John M.,0,5,1,3,8,0,0,5,0,0,0,0,0,0,3.07,201110
POL373, B,Haney Patrick J.,0,4,9,8,9,4,5,2,1,1,0,0,0,1,3.07,201110
POL374, A,Neack Laura J.,1,4,2,3,7,4,3,7,1,1,2,2,1,3,2.54,201110
POL381, A,Hazleton William A.,0,4,3,1,14,6,4,7,2,0,0,0,0,2,2.81,201110
POL419, B,Arnold Walter,0,4,4,1,1,0,0,0,0,0,0,0,0,1,3.71,201110
POL419, C,Danoff Brian F.,0,1,2,6,6,4,1,0,1,0,0,0,0,1,3.05,201110
POL459E, A,Kelley Christopher S.,0,3,3,3,2,0,0,0,0,0,0,0,0,0,3.55,201110
POL468, A,Russo Philip A.,0,2,2,5,10,4,2,0,0,0,0,0,1,0,2.97,201110
POL471, A,Dawisha Karen L.,0,1,9,3,1,0,0,0,0,0,0,0,0,0,3.59,201110
POL489, A,Hazleton William A.,0,2,6,3,3,1,3,2,0,0,0,0,0,0,3.14,201110
POL606, A,Marshall Bryan W.,0,2,3,3,0,1,2,0,0,0,0,0,0,0,3.3,201110
POR111, A,Ironstrack Tamise R.,4,6,5,1,2,1,2,1,1,0,1,0,1,1,3.19,201110
PSY111, A,Hibbeler Patrick J.,0,25,14,8,12,4,4,7,5,0,1,1,2,3,3.11,201110
PSY111, E,Oswald Barbara B.,4,43,22,21,27,11,13,9,3,3,2,1,4,1,3.12,201110
PSY111, F,Simson Peter E.,1,15,19,24,24,20,15,6,2,5,1,0,0,0,3.01,201110
PSY111, G,Oswald Barbara B.,2,23,14,14,16,15,10,8,5,2,1,0,2,5,3.01,201110
PSY111,CA,Wessels Peter M.,0,5,3,1,1,0,1,0,1,0,0,0,0,0,3.45,201110
PSY111,CB,Wessels Peter M.,0,1,5,1,2,1,0,0,0,0,0,0,0,1,3.45,201110
PSY111,CD,Wessels Peter M.,0,3,2,0,1,3,1,0,1,0,0,0,2,0,2.65,201110
PSY111,CH,Wessels Peter M.,0,2,2,1,5,1,0,1,0,0,0,0,0,0,3.2,201110
PSY111,CI,Wessels Peter M.,0,5,2,0,2,2,0,0,0,0,0,0,0,0,3.53,201110
PSY111,DA,Mark Leonard S.,0,2,2,0,4,3,1,2,0,0,0,0,0,1,2.99,201110
PSY111,DE,Mark Leonard S.,0,1,2,2,2,1,1,2,0,0,0,0,0,1,3,201110
PSY111,DH,Mark Leonard S.,0,4,3,1,2,2,2,0,1,0,0,0,0,0,3.21,201110
PSY111,DI,Mark Leonard S.,0,5,0,2,4,3,0,0,1,0,0,0,0,0,3.23,201110
PSY111,DJ,Mark Leonard S.,0,2,1,0,0,2,3,4,0,0,0,0,0,1,2.67,201110
PSY210, A,Raval Vaishali V.,4,10,4,8,5,2,0,0,0,0,0,0,0,5,3.56,201110
PSY211, A,Mark Leonard S.,0,10,4,3,0,0,1,0,0,0,0,0,0,0,3.72,201110
PSY221, A,Hugenberg Kurt,1,10,13,16,25,8,9,18,12,5,1,0,3,4,2.7,201110
PSY221, B,Wilson John P.,0,2,3,6,3,12,1,3,4,3,1,1,1,0,2.53,201110
PSY221H, A,Hugenberg Kurt,0,5,8,2,5,0,0,0,0,0,0,0,0,0,3.56,201110
PSY231, B,Spangler Brooke R.,2,31,16,19,21,9,9,7,2,1,1,0,2,3,3.18,201110
PSY231, C,Kiel Luebbe Elizabeth J.,0,35,15,7,16,5,3,4,1,0,0,0,0,0,3.45,201110
PSY241, A,Hall Carrie E.,1,12,18,9,23,14,7,13,4,3,2,0,3,6,2.84,201110
PSY241H, A,Stiles William B.,0,9,8,1,2,0,0,0,0,0,0,0,0,0,3.75,201110
PSY242, A,Flaspohler Paul D.,1,11,23,17,18,12,7,3,1,0,0,1,2,4,3.13,201110
PSY242, B,Flaspohler Paul D.,1,8,11,13,25,11,5,7,3,3,0,0,0,1,2.97,201110
PSY242H, A,Spangler Brooke R.,0,17,4,0,0,0,0,0,0,0,0,0,0,0,3.94,201110
PSY251, A,Simson Peter E.,3,12,12,5,12,8,1,11,6,3,8,3,0,1,2.7,201110
PSY251, B,Simson Peter E.,5,5,8,16,5,8,3,9,8,4,4,3,0,1,2.68,201110
PSY271, A,Smart Leonard J.,0,39,17,4,28,6,7,6,4,0,3,0,7,3,3.06,201110
PSY271, B,Littman Eric M.,3,5,9,2,7,4,2,3,1,1,0,0,0,0,3.17,201110
PSY275, A,Olzak Lynn A.,1,2,4,3,1,4,5,2,3,1,2,0,2,3,2.48,201110
PSY293,AA,Johnson Joseph G.,0,3,4,1,1,3,2,2,1,1,0,0,3,0,2.51,201110
PSY293,AB,Johnson Joseph G.,0,3,2,0,2,2,1,2,3,1,1,1,2,1,2.26,201110
PSY293,AC,Johnson Joseph G.,1,0,2,1,5,0,1,2,1,1,2,0,2,1,2.28,201110
PSY293,AD,Johnson Joseph G.,1,5,0,1,3,4,1,1,0,1,0,0,0,2,3.1,201110
PSY293,BA,Evans Clifford D.,0,3,1,1,5,2,4,2,0,1,0,0,1,0,2.7,201110
PSY293,BB,Evans Clifford D.,1,1,2,1,3,0,1,1,0,1,1,0,0,1,2.86,201110
PSY293,BC,Evans Clifford D.,0,2,0,1,2,0,3,1,1,0,1,0,0,0,2.63,201110
PSY294,AA,Smart Leonard J.,0,3,0,2,6,1,0,1,1,0,0,0,0,0,3.07,201110
PSY294,AB,Smart Leonard J.,0,1,6,2,4,4,0,4,1,0,0,0,0,1,2.97,201110
PSY294,AC,Smart Leonard J.,0,3,7,2,7,0,0,2,1,0,1,0,0,0,3.14,201110
PSY294,BC,Petrovic Milena,1,3,2,2,1,2,0,1,0,0,0,0,0,1,3.37,201110
PSY324, A,Chartier Christopher R.,0,7,4,7,4,1,0,0,0,0,2,0,0,0,3.3,201110
PSY325, A,McConnell Allen R.,4,6,2,1,2,1,1,1,0,0,0,0,1,0,3.35,201110
PSY327, A,Summerville Amy,1,14,5,4,2,2,0,0,0,0,0,0,0,1,3.68,201110
PSY332, A,Evans Clifford D.,1,6,8,8,6,3,4,1,0,1,0,0,0,0,3.23,201110
PSY333, A,Hall Carrie E.,1,14,9,2,3,6,1,1,1,1,0,0,0,0,3.39,201110
PSY343, A,Leitner Larry M.,6,6,10,3,2,3,1,2,2,1,0,0,0,0,3.33,201110
PSY343, B,Volz Angela R.,0,4,4,2,9,2,1,6,6,2,2,0,0,1,2.6,201110
PSY345, A,Kiel Luebbe Elizabeth J.,0,13,7,4,6,8,0,3,0,0,0,0,0,0,3.33,201110
PSY345, B,Kiel Luebbe Elizabeth J.,0,19,6,1,8,3,3,0,0,1,1,0,0,0,3.4,201110
PSY351, A,Berry Stephen D.,3,1,4,2,1,0,0,0,0,0,0,0,2,0,3.11,201110
PSY351, B,Quinn Jennifer J.,1,9,8,2,0,1,0,0,0,0,0,0,0,0,3.76,201110
PSY356, A,Quinn Jennifer J.,0,9,9,3,5,3,1,1,0,0,1,0,2,2,3.16,201110
PSY372, A,Wolfe Christopher R.,0,7,4,4,1,1,3,1,0,0,0,0,0,0,3.36,201110
PSY377,AZ,Johnson Joseph G.,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,201110
PSY400, A,Diekman Amanda,0,13,2,0,0,0,0,0,0,0,0,0,0,0,3.96,201110
PSY4105, A,Claypool Heather M.,0,10,6,0,1,2,1,0,0,0,0,0,0,0,3.65,201110
PSY4105, B,Evans Clifford D.,0,2,5,2,0,2,0,0,1,0,0,1,1,1,2.92,201110
PSY410K, A,Raval Vaishali V.,0,14,2,0,1,0,0,1,0,0,0,0,0,1,3.8,201110
PSY410R, A,Oswald Barbara B.,0,14,0,0,0,0,0,0,0,0,0,0,0,0,4,201110
PSY410R, B,Luebbe Aaron M.,1,6,4,2,2,5,0,1,0,0,0,0,0,0,3.38,201110
PSY410T, A,Messman-Moore Terri,0,5,4,4,3,2,0,2,0,0,0,0,0,0,3.32,201110
PSY410U, A,Spangler Brooke R.,1,13,3,2,2,0,0,0,0,0,0,0,0,0,3.8,201110
PSY420, A,Stasser Garold L.,3,11,2,0,2,0,0,0,0,0,0,0,0,0,3.86,201110
PSY430, A,Harris Yvette R.,5,9,4,1,0,0,0,1,0,0,0,0,0,0,3.81,201110
PSY430, B,Hall Carrie E.,1,6,2,2,4,1,2,1,1,0,0,1,0,1,3.13,201110
PSY470, A,Wolfe Christopher R.,1,5,2,1,1,1,0,0,0,0,0,0,0,0,3.67,201110
PSY603, A,Paternite Carl E.,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,201110
PSY644K,YA,Messman-Moore Terri,0,11,0,0,0,0,0,0,0,0,0,0,0,0,4,201110
PSY645G,XA,Wright Margaret O.,0,6,4,0,0,0,0,0,0,0,0,0,0,0,3.88,201110
PSY670B, A,Green Jennifer H.,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,201110
